Hour,Declared_SELL,Declared_BUY,Changing_SELL,Changing_BUY,Deficit_Surplus
2023-04-12 02:00:00,4231.2,1595,-0.79,10.93,2636.20
2023-04-12 03:00:00,4312.7,1543.1,-1.50,11.35,2769.60
2023-04-12 04:00:00,4269.7,1535.7,-1.12,9.86,2734.00
2023-04-12 05:00:00,4293.3,1652.6,1.73,8.36,2640.70
2023-04-12 06:00:00,3722.2,1996.1,-2.37,6.34,1726.10
2023-04-12 07:00:00,2965.9,2051.4,-12.18,-0.46,914.50
2023-04-12 08:00:00,3018.3,2263.2,-14.95,-6.61,755.10
2023-04-12 09:00:00,3050.3,2361.3,-18.57,-3.18,689.00
2023-04-12 10:00:00,3202.7,1980.6,-4.61,-11.60,1222.10
2023-04-12 11:00:00,3247.5,1776.5,-1.86,-0.91,1471.00
2023-04-12 12:00:00,3513.6,1541.2,-0.29,14.66,1972.40
2023-04-12 13:00:00,3584.2,1507.1,0.41,13.13,2077.10
2023-04-12 14:00:00,3406,1367.3,4.49,5.71,2038.70
2023-04-12 15:00:00,3439.9,1392.4,8.82,-0.36,2047.50
2023-04-12 16:00:00,3641.5,1636.2,9.67,-17.25,2005.30
2023-04-12 17:00:00,3529.2,1767.3,13.24,-14.15,1761.90
2023-04-12 18:00:00,3529.1,2097.5,6.29,-6.62,1431.60
2023-04-12 19:00:00,3289.7,2437.4,6.48,-2.91,852.30
2023-04-12 20:00:00,3654,3085.9,3.29,0.85,568.10
2023-04-12 21:00:00,3631.1,2885.5,3.03,1.08,745.60
2023-04-12 22:00:00,3151,1866.8,3.83,-2.35,1284.20
2023-04-12 23:00:00,3500.3,1962.9,8.54,-2.02,1537.40
2023-04-13 00:00:00,3432.6,1845.6,-6.67,9.22,1587.00
2023-04-13 01:00:00,3390.1,1621.3,-15.00,-7.80,1768.80
2023-04-13 02:00:00,3496.6,1663.2,-17.36,4.28,1833.40
2023-04-13 03:00:00,3543.3,1599.9,-17.84,3.68,1943.40
2023-04-13 04:00:00,3560.7,1595.3,-16.61,3.88,1965.40
2023-04-13 05:00:00,3590.6,1555.4,-16.37,-5.88,2035.20
2023-04-13 06:00:00,3685.6,1751.6,-0.98,-12.25,1934.00
2023-04-13 07:00:00,3287.4,1758.4,10.84,-14.28,1529.00
2023-04-13 08:00:00,3662.2,1924.1,21.33,-14.98,1738.10
2023-04-13 09:00:00,3775.5,2007,23.77,-15.00,1768.50
2023-04-13 10:00:00,3654.4,1572.5,14.10,-20.60,2081.90
2023-04-13 11:00:00,3804.6,1274.6,17.15,-28.25,2530.00
2023-04-13 12:00:00,3847.1,1191.1,9.49,-22.72,2656.00
2023-04-13 13:00:00,3901.6,1241.6,8.86,-17.62,2660.00
2023-04-13 14:00:00,3828.4,1216.1,12.40,-11.06,2612.30
2023-04-13 15:00:00,3716.9,1298.2,8.05,-6.77,2418.70
2023-04-13 16:00:00,3774,1539.4,3.64,-5.92,2234.60
2023-04-13 17:00:00,3808.8,1905.4,7.92,7.81,1903.40
2023-04-13 18:00:00,3857.3,2097.9,9.30,0.02,1759.40
2023-04-13 19:00:00,3784.9,2537.4,15.05,4.10,1247.50
2023-04-13 20:00:00,4198.1,3038.9,14.89,-1.52,1159.20
2023-04-13 21:00:00,4223.5,2831.6,16.31,-1.87,1391.90
2023-04-13 22:00:00,3659.9,1760.4,16.15,-5.70,1899.50
2023-04-13 23:00:00,3767.5,1623.1,7.63,-17.31,2144.40
2023-04-14 00:00:00,3755.6,1944.5,9.41,5.36,1811.10
2023-04-14 01:00:00,3752.8,1688,10.70,4.11,2064.80
2023-04-14 02:00:00,3867.2,1601.5,10.60,-3.71,2265.70
2023-04-14 03:00:00,3934.9,1553.2,11.05,-2.92,2381.70
2023-04-14 04:00:00,3877.4,1528,8.89,-4.22,2349.40
2023-04-14 05:00:00,3886,1599.3,8.23,2.82,2286.70
2023-04-14 06:00:00,3978.4,1878.8,7.94,7.26,2099.60
2023-04-14 07:00:00,3170.8,1810.6,-3.55,2.97,1360.20
2023-04-14 08:00:00,3291.2,2014.8,-10.13,4.71,1276.40
2023-04-14 09:00:00,3462.8,1792.4,-8.28,-10.69,1670.40
2023-04-14 10:00:00,3423.7,1398.3,-6.31,-11.08,2025.40
2023-04-14 11:00:00,3654.7,1180.2,-3.94,-7.41,2474.50
2023-04-14 12:00:00,3676.4,1099.9,-4.44,-7.66,2576.50
2023-04-14 13:00:00,3819.3,1165.7,-2.11,-6.11,2653.60
2023-04-14 14:00:00,3470.8,1147.6,-9.34,-5.63,2323.20
2023-04-14 15:00:00,3313.8,1172.8,-10.85,-9.66,2141.00
2023-04-14 16:00:00,3254.7,1421.8,-13.76,-7.64,1832.90
2023-04-14 17:00:00,3339.4,1369.8,-12.32,-28.11,1969.60
2023-04-14 18:00:00,3250.8,1942.6,-15.72,-7.40,1308.20
2023-04-14 19:00:00,3420.4,2210.5,-9.63,-12.88,1209.90
2023-04-14 20:00:00,3815.6,2731.8,-9.11,-10.11,1083.80
2023-04-14 21:00:00,3835.9,2575,-9.18,-9.06,1260.90
2023-04-14 22:00:00,3287.8,1871.3,-10.17,6.30,1416.50
2023-04-14 23:00:00,3668.6,1628.8,-2.63,0.35,2039.80
2023-04-15 00:00:00,3842.1,1987.9,2.30,2.23,1854.20
2023-04-15 01:00:00,3583.1,1913,-4.52,13.33,1670.10
2023-04-15 02:00:00,3685.4,1868.5,-4.70,16.67,1816.90
2023-04-15 03:00:00,3794.1,1807.9,-3.58,16.40,1986.20
2023-04-15 04:00:00,3746.1,1786.6,-3.39,16.92,1959.50
2023-04-15 05:00:00,3711.9,1806,-4.48,12.92,1905.90
2023-04-15 06:00:00,3572.8,1812.1,-10.20,-3.55,1760.70
2023-04-15 07:00:00,3396.6,1655.9,7.12,-8.54,1740.70
2023-04-15 08:00:00,3578.9,1619.2,8.74,-19.63,1959.70
2023-04-15 09:00:00,3646,1785.4,5.29,-0.39,1860.60
2023-04-15 10:00:00,3561.4,1513.2,4.02,8.22,2048.20
2023-04-15 11:00:00,3187,1384.3,-12.80,17.29,1802.70
2023-04-15 12:00:00,3286.4,1244.7,-10.61,13.16,2041.70
2023-04-15 13:00:00,3357.9,1243.3,-12.08,6.66,2114.60
2023-04-15 14:00:00,3313.8,1215.4,-4.52,5.91,2098.40
2023-04-15 15:00:00,3199.8,1309.3,-3.44,11.64,1890.50
2023-04-15 16:00:00,3579.1,1537.1,9.97,8.11,2042.00
2023-04-15 17:00:00,3282.2,1527,-1.71,11.48,1755.20
2023-04-15 18:00:00,2721.1,1672.7,-16.29,-13.89,1048.40
2023-04-15 19:00:00,2903.1,2040.4,-15.12,-7.70,862.70
2023-04-15 20:00:00,3261.2,2496.7,-14.53,-8.61,764.50
2023-04-15 21:00:00,3278.2,2374.9,-14.54,-7.77,903.30
2023-04-15 22:00:00,2936.2,1584.5,-10.69,-15.33,1351.70
2023-04-15 23:00:00,3487.8,1641.2,-4.93,0.76,1846.60
2023-04-16 00:00:00,3849.6,1859,0.20,-6.48,1990.60
2023-04-16 01:00:00,3768.3,1692.8,5.17,-11.51,2075.50
2023-04-16 02:00:00,3933.5,1583.8,6.73,-15.24,2349.70
2023-04-16 03:00:00,3938.5,1521.5,3.81,-15.84,2417.00
2023-04-16 04:00:00,3895.6,1480.3,3.99,-17.14,2415.30
2023-04-16 05:00:00,3991.9,1477,7.54,-18.22,2514.90
2023-04-16 06:00:00,4022.1,1433.3,12.58,-20.90,2588.80
2023-04-16 07:00:00,3885,1082.2,14.38,-34.65,2802.80
2023-04-16 08:00:00,3470.6,852.1,-3.03,-47.38,2618.50
2023-04-16 09:00:00,3523.6,985.3,-3.36,-44.81,2538.30
2023-04-16 10:00:00,3456,759.3,-2.96,-49.82,2696.70
2023-04-16 11:00:00,3873.8,694.1,21.55,-49.86,3179.70
2023-04-16 12:00:00,4110.1,653.3,25.06,-47.51,3456.80
2023-04-16 13:00:00,4241,572.3,26.30,-53.97,3668.70
2023-04-16 14:00:00,4319.7,555.2,30.35,-54.32,3764.50
2023-04-16 15:00:00,4103.9,645.8,28.25,-50.68,3458.10
2023-04-16 16:00:00,3877.4,960,8.33,-37.54,2917.40
2023-04-16 17:00:00,3468.4,1113.2,5.67,-27.10,2355.20
2023-04-16 18:00:00,3520.9,1123.6,29.39,-32.83,2397.30
2023-04-16 19:00:00,3123.6,1217.4,7.60,-40.34,1906.20
2023-04-16 20:00:00,3467.3,1492.1,6.32,-40.24,1975.20
2023-04-16 21:00:00,3407.9,1585.6,3.96,-33.24,1822.30
2023-04-16 22:00:00,3364.8,1510.2,14.60,-4.69,1854.60
2023-04-16 23:00:00,2946.1,1499.8,-15.53,-8.62,1446.30
2023-04-17 00:00:00,2640.3,1949.4,-31.41,4.86,690.90
2023-04-17 01:00:00,2537.3,1840.1,-32.67,8.70,697.20
2023-04-17 02:00:00,2599.7,1716.3,-33.91,8.37,883.40
2023-04-17 03:00:00,2704.2,1636.1,-31.34,7.53,1068.10
2023-04-17 04:00:00,2709.8,1576.5,-30.44,6.50,1133.30
2023-04-17 05:00:00,2694.1,1698.9,-32.51,15.02,995.20
2023-04-17 06:00:00,2748.3,1927,-31.67,34.44,821.30
2023-04-17 07:00:00,2857.9,1710.2,-26.44,58.03,1147.70
2023-04-17 08:00:00,3014.7,1647.2,-13.14,93.31,1367.50
2023-04-17 09:00:00,3361.5,1680.5,-4.60,70.56,1681.00
2023-04-17 10:00:00,3414,1535.9,-1.22,102.28,1878.10
2023-04-17 11:00:00,3091.5,1354.1,-20.19,95.09,1737.40
2023-04-17 12:00:00,3091.3,1252.1,-24.79,91.66,1839.20
2023-04-17 13:00:00,3210.8,1268.3,-24.29,121.61,1942.50
2023-04-17 14:00:00,3269.4,1237.8,-24.31,122.95,2031.60
2023-04-17 15:00:00,3196,1341.5,-22.12,107.73,1854.50
2023-04-17 16:00:00,3437.3,1640.4,-11.35,70.88,1796.90
2023-04-17 17:00:00,3116.1,1608.5,-10.16,44.49,1507.60
2023-04-17 18:00:00,2491.6,1668.9,-29.23,48.53,822.70
2023-04-17 19:00:00,2300.3,1758.6,-26.36,44.46,541.70
2023-04-17 20:00:00,2579.8,2192.8,-25.60,46.96,387.00
2023-04-17 21:00:00,2543.3,2129.6,-25.37,34.31,413.70
2023-04-17 22:00:00,2573.8,1897.3,-23.51,25.63,676.50
2023-04-17 23:00:00,2529.6,1947.7,-14.14,29.86,581.90
2023-04-18 00:00:00,2895.6,2262.1,9.67,16.04,633.50
2023-04-18 01:00:00,2757.1,2091.6,8.66,13.67,665.50
2023-04-18 02:00:00,2898.8,1962.7,11.51,14.36,936.10
2023-04-18 03:00:00,2980.1,1845,10.20,12.77,1135.10
2023-04-18 04:00:00,2962.4,1819.2,9.32,15.39,1143.20
2023-04-18 05:00:00,2993.4,1891.7,11.11,11.35,1101.70
2023-04-18 06:00:00,2964.1,2227.5,7.85,15.59,736.60
2023-04-18 07:00:00,2746.8,1911.5,-3.89,11.77,835.30
2023-04-18 08:00:00,2949.4,1949.3,-2.17,18.34,1000.10
2023-04-18 09:00:00,2971.3,2038.6,-11.61,21.31,932.70
2023-04-18 10:00:00,2593.5,1808.9,-24.03,17.77,784.60
2023-04-18 11:00:00,2902.7,1551.3,-6.11,14.56,1351.40
2023-04-18 12:00:00,2860.6,1464.4,-7.46,16.96,1396.20
2023-04-18 13:00:00,2942.1,1500,-8.37,18.27,1442.10
2023-04-18 14:00:00,2697.1,1459.3,-17.50,17.89,1237.80
2023-04-18 15:00:00,2535.6,1516.6,-20.66,13.05,1019.00
2023-04-18 16:00:00,2763.5,1820.4,-19.60,10.97,943.10
2023-04-18 17:00:00,3216.9,1759,3.23,9.36,1457.90
2023-04-18 18:00:00,2540.5,1842.9,1.96,10.43,697.60
2023-04-18 19:00:00,2343.8,1955.1,1.89,11.17,388.70
2023-04-18 20:00:00,2809.2,2492.5,8.89,13.67,316.70
2023-04-18 21:00:00,2792.6,2309.6,9.80,8.45,483.00
2023-04-18 22:00:00,2561.3,2102.3,-0.49,10.80,459.00
2023-04-18 23:00:00,2689.4,2092.2,6.32,7.42,597.20
2023-04-19 00:00:00,2830.4,2333.3,-2.25,3.15,497.10
2023-04-19 01:00:00,2892.6,2235.6,4.91,6.88,657.00
2023-04-19 02:00:00,2905.6,2140.3,0.23,9.05,765.30
2023-04-19 03:00:00,2964.5,1981.3,-0.52,7.39,983.20
2023-04-19 04:00:00,2953.1,1986.5,-0.31,9.20,966.60
2023-04-19 05:00:00,2783.3,2061.2,-7.02,8.96,722.10
2023-04-19 06:00:00,2940.8,2393.3,-0.79,7.44,547.50
2023-04-19 07:00:00,2368,2252.9,-13.79,17.86,115.10
2023-04-19 08:00:00,2398,2236.7,-18.70,14.74,161.30
2023-04-19 09:00:00,2475.4,2208.2,-16.69,8.32,267.20
2023-04-19 10:00:00,2482.1,1930.9,-4.30,6.74,551.20
2023-04-19 11:00:00,2171.4,1615.7,-25.19,4.15,555.70
2023-04-19 12:00:00,2132.5,1526.5,-25.45,4.24,606.00
2023-04-19 13:00:00,2198.3,1592.9,-25.28,6.19,605.40
2023-04-19 14:00:00,2052.7,1567.2,-23.89,7.39,485.50
2023-04-19 15:00:00,2164.7,1791.7,-14.63,18.14,373.00
2023-04-19 16:00:00,2509.1,2143.3,-9.21,17.74,365.80
2023-04-19 17:00:00,2425.3,1968,-24.61,11.88,457.30
2023-04-19 18:00:00,2358.8,2182.2,-7.15,18.41,176.60
2023-04-19 19:00:00,2077.1,2291.8,-11.38,17.22,-214.70
2023-04-19 20:00:00,2494.1,2825.1,-11.22,13.34,-331.00
2023-04-19 21:00:00,2495,2689.3,-10.66,16.44,-194.30
2023-04-19 22:00:00,2236.5,2301.5,-12.68,9.48,-65.00
2023-04-19 23:00:00,2511.2,2208.8,-6.63,5.57,302.40
2023-04-20 00:00:00,2323.4,2290.5,-17.91,-1.83,32.90
2023-04-20 01:00:00,2350.1,2121.5,-18.75,-5.10,228.60
2023-04-20 02:00:00,2366.2,1999,-18.56,-6.60,367.20
2023-04-20 03:00:00,2399.6,1950.3,-19.06,-1.56,449.30
2023-04-20 04:00:00,2413,1932,-18.29,-2.74,481.00
2023-04-20 05:00:00,2268.9,2036.4,-18.48,-1.20,232.50
2023-04-20 06:00:00,2396.1,2263.8,-18.52,-5.41,132.30
2023-04-20 07:00:00,2537.5,2144,7.16,-4.83,393.50
2023-04-20 08:00:00,2289.4,2133.5,-4.53,-4.61,155.90
2023-04-20 09:00:00,2320.4,2175.3,-6.26,-1.49,145.10
2023-04-20 10:00:00,2417.7,2014,-2.59,4.30,403.70
2023-04-20 11:00:00,2517,1758.7,15.92,8.85,758.30
2023-04-20 12:00:00,2637.8,1717.6,23.70,12.52,920.20
2023-04-20 13:00:00,2470.2,1720.7,12.37,8.02,749.50
2023-04-20 14:00:00,2453.8,1762.4,19.54,12.46,691.40
2023-04-20 15:00:00,2447.4,1988.5,13.06,10.98,458.90
2023-04-20 16:00:00,3132.2,2242.3,24.83,4.62,889.90
2023-04-20 17:00:00,2744.7,1994.6,13.17,1.35,750.10
2023-04-20 18:00:00,2390.2,2086.5,1.33,-4.39,303.70
2023-04-20 19:00:00,2403.2,2269.8,15.70,-0.96,133.40
2023-04-20 20:00:00,2788.3,2818.8,11.80,-0.22,-30.50
2023-04-20 21:00:00,2676.6,2584.2,7.28,-3.91,92.40
2023-04-20 22:00:00,2534.5,2105,13.32,-8.54,429.50
2023-04-20 23:00:00,2224.8,2200.4,-11.40,-0.38,24.40
2023-04-21 00:00:00,2408,2271.3,3.64,-0.84,136.70
2023-04-21 01:00:00,2408.2,2050.3,2.47,-3.36,357.90
2023-04-21 02:00:00,2498,1932.7,5.57,-3.32,565.30
2023-04-21 03:00:00,2535.6,1853.4,5.67,-4.97,682.20
2023-04-21 04:00:00,2509.7,1864,4.01,-3.52,645.70
2023-04-21 05:00:00,2386.7,1938.4,5.19,-4.81,448.30
2023-04-21 06:00:00,2452.5,2181.9,2.35,-3.62,270.60
2023-04-21 07:00:00,2606.8,2224.1,2.73,3.74,382.70
2023-04-21 08:00:00,2756.2,1967.3,20.39,-7.79,788.90
2023-04-21 09:00:00,2953.1,2005.4,27.27,-7.81,947.70
2023-04-21 10:00:00,2937,1711.2,21.48,-15.03,1225.80
2023-04-21 11:00:00,2833.8,1380.3,12.59,-21.52,1453.50
2023-04-21 12:00:00,2876.7,1309.9,9.06,-23.74,1566.80
2023-04-21 13:00:00,2853.7,1358.2,15.53,-21.07,1495.50
2023-04-21 14:00:00,2906.3,1367.1,18.44,-22.43,1539.20
2023-04-21 15:00:00,3096.4,1505,26.52,-24.31,1591.40
2023-04-21 16:00:00,3362,1846.3,7.34,-17.66,1515.70
2023-04-21 17:00:00,3718.6,1659.2,35.48,-16.82,2059.40
2023-04-21 18:00:00,3322.7,1724.7,39.01,-17.34,1598.00
2023-04-21 19:00:00,2911.7,1847.1,21.16,-18.62,1064.60
2023-04-21 20:00:00,3344.2,2400,19.94,-14.86,944.20
2023-04-21 21:00:00,3346.8,2444.1,25.04,-5.42,902.70
2023-04-21 22:00:00,2977.5,2040.9,17.48,-3.05,936.60
2023-04-21 23:00:00,2499.8,1989.7,12.36,-9.58,510.10
2023-04-22 00:00:00,3248.1,2025.5,34.89,-10.82,1222.60
2023-04-22 01:00:00,3161.2,1912.4,31.27,-6.73,1248.80
2023-04-22 02:00:00,3262.8,1968.4,30.62,1.85,1294.40
2023-04-22 03:00:00,3180.1,1899.5,25.42,2.49,1280.60
2023-04-22 04:00:00,3187,1885.4,26.99,1.15,1301.60
2023-04-22 05:00:00,3166,1747.4,32.65,-9.85,1418.60
2023-04-22 06:00:00,3244.1,1741.9,32.28,-20.17,1502.20
2023-04-22 07:00:00,3006.8,1450.6,15.34,-34.78,1556.20
2023-04-22 08:00:00,2996.1,1225.6,8.70,-37.70,1770.50
2023-04-22 09:00:00,3006.7,1382.7,1.82,-31.05,1624.00
2023-04-22 10:00:00,3034.6,1218.4,3.32,-28.80,1816.20
2023-04-22 11:00:00,2658.4,960.5,-6.19,-30.41,1697.90
2023-04-22 12:00:00,2574.2,899.8,-10.52,-31.31,1674.40
2023-04-22 13:00:00,2603.6,923.4,-8.76,-32.01,1680.20
2023-04-22 14:00:00,2548.7,928.1,-12.30,-32.11,1620.60
2023-04-22 15:00:00,2790.3,1061.3,-9.89,-29.48,1729.00
2023-04-22 16:00:00,3220.6,1388.3,-4.21,-24.81,1832.30
2023-04-22 17:00:00,2529.7,1309.8,-31.97,-21.06,1219.90
2023-04-22 18:00:00,2664.2,1550.2,-19.82,-10.12,1114.00
2023-04-22 19:00:00,2343.6,1591.6,-19.51,-13.83,752.00
2023-04-22 20:00:00,2574.8,1915.3,-23.01,-20.20,659.50
2023-04-22 21:00:00,2579.9,1846.1,-22.91,-24.47,733.80
2023-04-22 22:00:00,2475.5,1651.8,-16.86,-19.07,823.70
2023-04-22 23:00:00,3197.3,1882,27.90,-5.41,1315.30
2023-04-23 00:00:00,3586.3,2123.7,10.41,4.85,1462.60
2023-04-23 01:00:00,3487.8,2038.8,10.33,6.61,1449.00
2023-04-23 02:00:00,3532.2,1773.2,8.26,-9.92,1759.00
2023-04-23 03:00:00,3541.9,1729.3,11.38,-8.96,1812.60
2023-04-23 04:00:00,3514.5,1706.4,10.28,-9.49,1808.10
2023-04-23 05:00:00,3473.9,1716.7,9.73,-1.76,1757.20
2023-04-23 06:00:00,3648.5,1656.3,12.47,-4.91,1992.20
2023-04-23 07:00:00,2859.2,1270.2,-4.91,-12.44,1589.00
2023-04-23 08:00:00,3103.4,1190.6,3.58,-2.86,1912.80
2023-04-23 09:00:00,3079.4,1209.5,2.42,-12.53,1869.90
2023-04-23 10:00:00,3073.8,976.4,1.29,-19.86,2097.40
2023-04-23 11:00:00,3133.8,801.2,17.88,-16.59,2332.60
2023-04-23 12:00:00,3179.1,802.4,23.50,-10.82,2376.70
2023-04-23 13:00:00,3245.2,807.7,24.64,-12.53,2437.50
2023-04-23 14:00:00,3281.1,817.3,28.74,-11.94,2463.80
2023-04-23 15:00:00,3208.8,921.8,15.00,-13.14,2287.00
2023-04-23 16:00:00,3215.4,1270.8,-0.16,-8.46,1944.60
2023-04-23 17:00:00,2986.5,1272.3,18.06,-2.86,1714.20
2023-04-23 18:00:00,3127.8,1393.2,17.40,-10.13,1734.60
2023-04-23 19:00:00,2872.2,1627.7,22.56,2.27,1244.50
2023-04-23 20:00:00,2853.5,2068.7,10.82,8.01,784.80
2023-04-23 21:00:00,2864,2092.5,11.01,13.35,771.50
2023-04-23 22:00:00,2435.8,1884.6,-1.60,14.09,551.20
2023-04-23 23:00:00,2724.4,2028.1,-14.79,7.76,696.30
2023-04-24 00:00:00,2963.6,2038.8,-17.36,-4.00,924.80
2023-04-24 01:00:00,3334.1,2010.3,-4.41,-1.40,1323.80
2023-04-24 02:00:00,3402.1,1862,-3.68,5.01,1540.10
2023-04-24 03:00:00,3449.6,1815,-2.61,4.96,1634.60
2023-04-24 04:00:00,3407.9,1808.2,-3.03,5.97,1599.70
2023-04-24 05:00:00,3208.5,1894,-7.64,10.33,1314.50
2023-04-24 06:00:00,3239.6,2030.8,-11.21,22.61,1208.80
2023-04-24 07:00:00,3105.9,1865,8.63,46.83,1240.90
2023-04-24 08:00:00,2936.5,1825.9,-5.38,53.36,1110.60
2023-04-24 09:00:00,3262.7,1814.2,5.95,50.00,1448.50
2023-04-24 10:00:00,3255.1,1534,5.90,57.11,1721.10
2023-04-24 11:00:00,3291,1266,5.02,58.01,2025.00
2023-04-24 12:00:00,3408.2,1180.5,7.21,47.12,2227.70
2023-04-24 13:00:00,3497.2,1118.8,7.77,38.52,2378.40
2023-04-24 14:00:00,3550,1127.9,8.20,38.00,2422.10
2023-04-24 15:00:00,3644,1245.5,13.56,35.12,2398.50
2023-04-24 16:00:00,3823.6,1548.9,18.92,21.88,2274.70
2023-04-24 17:00:00,3508.2,1470.8,17.47,15.60,2037.40
2023-04-24 18:00:00,2895.5,1571.2,-7.43,12.78,1324.30
2023-04-24 19:00:00,2707.8,1842.2,-5.72,13.18,865.60
2023-04-24 20:00:00,3066.1,2448.9,7.45,18.38,617.20
2023-04-24 21:00:00,3065.4,2436.4,7.03,16.43,629.00
2023-04-24 22:00:00,2943.2,2034.4,20.83,7.95,908.80
2023-04-24 23:00:00,3235.9,2149.1,18.77,5.97,1086.80
2023-04-25 00:00:00,2645.1,1795.6,-10.75,-11.93,849.50
2023-04-25 01:00:00,2789.4,1765.1,-16.34,-12.20,1024.30
2023-04-25 02:00:00,2888.2,1708.9,-15.11,-8.22,1179.30
2023-04-25 03:00:00,2851.7,1646.5,-17.33,-9.28,1205.20
2023-04-25 04:00:00,2816.5,1657.9,-17.35,-8.31,1158.60
2023-04-25 05:00:00,2624.2,1689.6,-18.21,-10.79,934.60
2023-04-25 06:00:00,2638,1762.6,-18.57,-13.21,875.40
2023-04-25 07:00:00,2791.8,1574,-10.11,-15.60,1217.80
2023-04-25 08:00:00,2886.6,1595.3,-1.70,-12.63,1291.30
2023-04-25 09:00:00,2585,1569,-20.77,-13.52,1016.00
2023-04-25 10:00:00,2480,1199,-23.81,-21.84,1281.00
2023-04-25 11:00:00,3030.3,877.1,-7.92,-30.72,2153.20
2023-04-25 12:00:00,3083.7,786.2,-9.52,-33.40,2297.50
2023-04-25 13:00:00,3148,721.1,-9.99,-35.55,2426.90
2023-04-25 14:00:00,2833.4,757.9,-20.19,-32.80,2075.50
2023-04-25 15:00:00,2822.1,882,-22.55,-29.19,1940.10
2023-04-25 16:00:00,2568.4,1206.9,-32.83,-22.08,1361.50
2023-04-25 17:00:00,2620.8,1077.1,-25.30,-26.77,1543.70
2023-04-25 18:00:00,2510.7,1111.1,-13.29,-29.28,1399.60
2023-04-25 19:00:00,2660.8,1647.3,-1.74,-10.58,1013.50
2023-04-25 20:00:00,3075.6,2267.5,0.31,-7.41,808.10
2023-04-25 21:00:00,3073.8,2287.9,0.27,-6.10,785.90
2023-04-25 22:00:00,2743,1571.9,-6.80,-22.73,1171.10
2023-04-25 23:00:00,2782.8,1807.2,-14.00,-15.91,975.60
2023-04-26 00:00:00,2910.4,1567.3,10.03,-12.71,1343.10
2023-04-26 01:00:00,3185.6,1614,14.20,-8.56,1571.60
2023-04-26 02:00:00,3157.3,1548.3,9.32,-9.40,1609.00
2023-04-26 03:00:00,3234.3,1531.4,13.42,-6.99,1702.90
2023-04-26 04:00:00,3158,1521.8,12.12,-8.21,1636.20
2023-04-26 05:00:00,3082,1564.5,17.45,-7.40,1517.50
2023-04-26 06:00:00,3092,1656.1,17.21,-6.04,1435.90
2023-04-26 07:00:00,2962.5,1435.2,6.11,-8.82,1527.30
2023-04-26 08:00:00,3268.2,1455.4,13.22,-8.77,1812.80
2023-04-26 09:00:00,2953.5,1442.9,14.26,-8.04,1510.60
2023-04-26 10:00:00,2804.1,1111.6,13.07,-7.29,1692.50
2023-04-26 11:00:00,3334.2,844.9,10.03,-3.67,2489.30
2023-04-26 12:00:00,3434.9,766.2,11.39,-2.54,2668.70
2023-04-26 13:00:00,3530.7,705.5,12.16,-2.16,2825.20
2023-04-26 14:00:00,3279.7,758.3,15.75,0.05,2521.40
2023-04-26 15:00:00,3197.1,873,13.29,-1.02,2324.10
2023-04-26 16:00:00,2959,1150.1,15.21,-4.71,1808.90
2023-04-26 17:00:00,2837.1,986.7,8.25,-8.39,1850.40
2023-04-26 18:00:00,2869.8,1046.5,14.30,-5.81,1823.30
2023-04-26 19:00:00,2869.5,1437.9,7.84,-12.71,1431.60
2023-04-26 20:00:00,3169,2084.1,3.04,-8.09,1084.90
2023-04-26 21:00:00,3165.2,2110.2,2.97,-7.77,1055.00
2023-04-26 22:00:00,2822.1,1381.2,2.88,-12.13,1440.90
2023-04-26 23:00:00,3217.3,1662.5,15.61,-8.01,1554.80
2023-04-27 00:00:00,4410.3,2365.5,51.54,50.93,2044.80
2023-04-27 01:00:00,4040.7,2343.7,26.84,45.21,1697.00
2023-04-27 02:00:00,3904,2212,23.65,42.87,1692.00
2023-04-27 03:00:00,3979.4,2159.4,23.04,41.01,1820.00
2023-04-27 04:00:00,3929.8,2137.6,24.44,40.47,1792.20
2023-04-27 05:00:00,3796.2,2200.9,23.17,40.68,1595.30
2023-04-27 06:00:00,4025.8,2317.9,30.20,39.96,1707.90
2023-04-27 07:00:00,2993.1,2200.7,1.03,53.34,792.40
2023-04-27 08:00:00,3654.4,2105.3,11.82,44.65,1549.10
2023-04-27 09:00:00,3421.4,1962.1,15.84,35.98,1459.30
2023-04-27 10:00:00,3601.8,1694.2,28.45,52.41,1907.60
2023-04-27 11:00:00,3130.8,1187.5,-6.10,40.55,1943.30
2023-04-27 12:00:00,3103.2,1147.4,-9.66,49.75,1955.80
2023-04-27 13:00:00,3291.7,1168.1,-6.77,65.57,2123.60
2023-04-27 14:00:00,3466.1,1382.5,5.68,82.32,2083.60
2023-04-27 15:00:00,3611.7,1540.9,12.97,76.51,2070.80
2023-04-27 16:00:00,3794.9,2021.8,28.25,75.79,1773.10
2023-04-27 17:00:00,3874,1868.2,36.55,89.34,2005.80
2023-04-27 18:00:00,3275.9,1974.8,14.15,88.71,1301.10
2023-04-27 19:00:00,2783,2211.7,-3.01,53.81,571.30
2023-04-27 20:00:00,3134.7,2755.4,-1.08,32.21,379.30
2023-04-27 21:00:00,3144.2,2767.9,-0.66,31.17,376.30
2023-04-27 22:00:00,2994.1,2241.4,6.09,62.28,752.70
2023-04-27 23:00:00,3295.6,2264.6,2.43,36.22,1031.00
2023-04-28 00:00:00,3206.4,2316.4,-27.30,-2.08,890.00
2023-04-28 01:00:00,3402.4,2282.5,-15.80,-2.61,1119.90
2023-04-28 02:00:00,3503.6,2164.9,-10.26,-2.13,1338.70
